player_name,years_played,lat,lon,country,goals_scored
Michal BILEK,1990,0,0,Czechoslovakia,8
Eric WYNALDA,1990 1998,41.401,-97.781,USA,0
Jozef CHOVANEC,1990,0,0,Czechoslovakia,0
John STOLLMEYER,1990,41.401,-97.781,USA,0
Lubos KUBIK,1990,0,0,Czechoslovakia,1
Desmond ARMSTRONG,1990,41.401,-97.781,USA,0
Tomas SKUHRAVY,1990,0,0,Czechoslovakia,5
Bruce MURRAY,1990,41.401,-97.781,USA,1
Lubomir MORAVCIK,1990,0,0,Czechoslovakia,0
Paul CALIGIURI,1990 1994,41.401,-97.781,USA,1
Ivo KNOFLICEK,1990,0,0,Czechoslovakia,0
John DOYLE,1990,41.401,-97.781,USA,0
Julius BIELIK,1990,0,0,Czechoslovakia,0
Jimmy BANKS,1990,41.401,-97.781,USA,0
Peter FIEBER,1990,0,0,Czechoslovakia,0
Brian BLISS,1990,41.401,-97.781,USA,0
Jiri NEMEC,1990,0,0,Czechoslovakia,0
Christopher SULLIVAN,1990,41.401,-97.781,USA,0
Vladimir WEISS,1990,0,0,Czechoslovakia,0
Paul KRUMPE,1990,41.401,-97.781,USA,0
Vladimir KINIER,1990,0,0,Czechoslovakia,0
Eric EICHMANN,1990,41.401,-97.781,USA,0
Viliam HYRAVY,1990,0,0,Czechoslovakia,0
Marcelo BALBOA,1990 1998,41.401,-97.781,USA,0
Milan LUHOVY,1990,0,0,Czechoslovakia,1
Kasey KELLER,1990 1998,41.401,-97.781,USA,0
Stanislav GRIGA,1990,0,0,Czechoslovakia,0
Chris HENDERSON,1990,41.401,-97.781,USA,0
Vaclav NEMECEK,1990,0,0,Czechoslovakia,0
Neil COVONE,1990,41.401,-97.781,USA,0
Ludek MIKLOSKO,1990,0,0,Czechoslovakia,0
David VANOLE,1990,41.401,-97.781,USA,0
Peter PALUCH,1990,0,0,Czechoslovakia,0
TAFFAREL,1990 1994 1998,-11.135,-46.052,Brazil,0
Thomas RAVELLI,1990 1994,63.436,16.409,Sweden,0
JORGINHO,1990 1994,-11.135,-46.052,Brazil,0
Peter LARSSON,1990,63.436,16.409,Sweden,0
RICARDO GOMES,1990,-11.135,-46.052,Brazil,0
Roger LJUNG,1990 1994,63.436,16.409,Sweden,1
DUNGA,1990 1994 1998,-11.135,-46.052,Brazil,0
Roland NILSSON,1990 1994,63.436,16.409,Sweden,0
Stefan SCHWARZ,1990 1994,63.436,16.409,Sweden,0
Klas INGESSON,1990 1994,63.436,16.409,Sweden,0
Anders LIMPAR,1990 1994,63.436,16.409,Sweden,0
Joakim NILSSON,1990,63.436,16.409,Sweden,0
MOZER,1990,-11.135,-46.052,Brazil,0
Jonas THERN,1990 1994,63.436,16.409,Sweden,0
Tomas BROLIN,1990 1994,63.436,16.409,Sweden,7
Mats MAGNUSSON,1990,63.436,16.409,Sweden,0
BISMARCK,1990,-11.135,-46.052,Brazil,0
Jan ERIKSSON,1990,63.436,16.409,Sweden,0
ROM�RIO (Rom�rio de Souza Faria),1990 1994,-11.135,-46.052,Brazil,5
Glenn HYSEN,1990,63.436,16.409,Sweden,0
ACACIO,1990,-11.135,-46.052,Brazil,0
Niclas NYHLEN,1990,63.436,16.409,Sweden,0
ALDAIR,1990 1994 1998,-11.135,-46.052,Brazil,0
Leif ENGQVIST,1990,63.436,16.409,Sweden,0
BEBETO,1990 1994 1998,-11.135,-46.052,Brazil,6
Ulrik JANSSON,1990,63.436,16.409,Sweden,0
RENATO GAUCHO,1990,-11.135,-46.052,Brazil,0
Lars ERIKSSON,1990 1994,63.436,16.409,Sweden,0
MAZINHO,1990 1994,-11.135,-46.052,Brazil,0
Glenn STROMBERG,1990,63.436,16.409,Sweden,1
RICARDO ROCHA,1990 1994,-11.135,-46.052,Brazil,0
Johnny EKSTROM,1990,63.436,16.409,Sweden,1
TITA,1990,-11.135,-46.052,Brazil,0
Mats GREN,1990,63.436,16.409,Sweden,0
ZE CARLOS,1990,-11.135,-46.052,Brazil,0
Stefan PETTERSON,1990,63.436,16.409,Sweden,0
Bodo ILLGNER,1990 1994,0,0,Germany FR,0
Tomislav IVKOVIC,1990,0,0,Yugoslavia,0
Stefan REUTER,1990 1998,0,0,Germany FR,0
Predrag SPASIC,1990,0,0,Yugoslavia,0
Zoran VULIC,1990,0,0,Yugoslavia,0
Faruk HADZIBEGIC,1990,0,0,Yugoslavia,0
Guido BUCHWALD,1990 1994,0,0,Germany FR,0
Davor JOZIC,1990,0,0,Yugoslavia,2
Thomas HAESSLER,1990,0,0,Germany FR,0
STOJKOVIC,1990 2006,0,0,Yugoslavia,2
Srecko KATANEC,1990,0,0,Yugoslavia,0
Uwe BEIN,1990,0,0,Germany FR,1
Mirsad BALJIC,1990,0,0,Yugoslavia,0
Juergen KLINSMANN,1990 1998,0,0,Germany FR,6
SAVICEVIC,1990,0,0,Yugoslavia,0
Juergen KOHLER,1990 1998,0,0,Germany FR,0
Vujadin STANOJKOVIC,1990,0,0,Yugoslavia,0
Dragoljub BRNOVIC,1990,0,0,Yugoslavia,0
Frank MILL,1990,0,0,Germany FR,0
Darko PANCEV,1990,0,0,Yugoslavia,2
Raimond AUMANN,1990,0,0,Germany FR,0
Fahrudin OMEROVIC,1990,0,0,Yugoslavia,0
Karlheinz RIEDLE,1990 1994,0,0,Germany FR,1
Alen BOKSIC,1990,0,0,Yugoslavia,0
Paul STEINER,1990,0,0,Germany FR,0
Robert PROSINECKI,1990 1998,0,0,Yugoslavia,3
Andreas MOELLER,1990,0,0,Germany FR,0
Refik SABANADZOVIC,1990,0,0,Yugoslavia,0
Hans PFLUEGLER,1990,0,0,Germany FR,0
Robert JARNI,1990 1998,0,0,Yugoslavia,1
Davor SUKER,1990 1998,0,0,Yugoslavia,9
Guenther HERMANN,1990,0,0,Germany FR,0
Andrej PANADIC,1990,0,0,Yugoslavia,0
Andreas KOEPKE,1990 1994,0,0,Germany FR,0
Dragoje LEKOVIC,1990 1998,0,0,Yugoslavia,0
Gabelo CONEJO,1990,9.977,-83.868,Costa Rica,0
LEIGHTON,1990,57.155,-4.079,Scotland,0
Roger FLORES,1990,9.977,-83.868,Costa Rica,1
Ronald GONZALEZ,1990,9.977,-83.868,Costa Rica,1
Jose CHAVES,1990,9.977,-83.868,Costa Rica,0
German CHAVARRIA,1990,9.977,-83.868,Costa Rica,0
Oscar RAMIREZ,1990,9.977,-83.868,Costa Rica,0
Claudio JARA,1990,9.977,-83.868,Costa Rica,0
Mo JOHNSTON,1990,57.155,-4.079,Scotland,4
Roger GOMEZ,1990,9.977,-83.868,Costa Rica,0
Juan CAYASSO,1990,9.977,-83.868,Costa Rica,1
Alan McINALLY,1990,57.155,-4.079,Scotland,0
Hector MARCHENA,1990,9.977,-83.868,Costa Rica,0
Stuart McCALL,1990,57.155,-4.079,Scotland,1
Mauricio MONTERO,1990,9.977,-83.868,Costa Rica,0
David McPHERSON,1990,57.155,-4.079,Scotland,0
Vladimir QUESADA,1990,9.977,-83.868,Costa Rica,0
Alistair McCOIST,1990,57.155,-4.079,Scotland,0
Marvin OBANDO,1990,9.977,-83.868,Costa Rica,0
Murdo McLEOD,1990,57.155,-4.079,Scotland,0
Hernan MEDFORD,1990,9.977,-83.868,Costa Rica,1
Gary GILLESPIE,1990,57.155,-4.079,Scotland,0
Alexandre GUIMARAES,1990,9.977,-83.868,Costa Rica,0
Miguel DAVIS,1990,9.977,-83.868,Costa Rica,0
DURIE,1990,57.155,-4.079,Scotland,0
Ronald MARIN,1990,9.977,-83.868,Costa Rica,0
Craig LEVEIN,1990,57.155,-4.079,Scotland,0
Jose JAIKEL,1990,9.977,-83.868,Costa Rica,0
Stewart McKIMMIE,1990,57.155,-4.079,Scotland,0
Roy MYERS,1990,9.977,-83.868,Costa Rica,0
John COLLINS,1990 1998,57.155,-4.079,Scotland,4
Geovanni JARA,1990,9.977,-83.868,Costa Rica,0
Gary McALLISTER,1990,57.155,-4.079,Scotland,0
Hermidio BARRANTES,1990,9.977,-83.868,Costa Rica,0
Robert FLECK,1990,57.155,-4.079,Scotland,0
Miguel SEGURA,1990,9.977,-83.868,Costa Rica,0
Bryan GUNN,1990,57.155,-4.079,Scotland,0
Pat BONNER,1990 1994,0,0,Ireland,0
Chris MORRIS,1990,0,0,Ireland,0
Stuart PEARCE,1990,52.449,-1.033,England,0
Steve STAUNTON,1990 1994,0,0,Ireland,0
Des WALKER,1990,52.449,-1.033,England,0
Mick MC CARTHY,1990,0,0,Ireland,0
Kevin MORAN,1990 1994,0,0,Ireland,0
Paul McGRATH,1990 1994,0,0,Ireland,0
Ray HOUGHTON,1990 1994,0,0,Ireland,1
John ALDRIDGE,1990 1994,0,0,Ireland,1
Tony CASCARINO,1990 1994,0,0,Ireland,0
Kevin SHEEDY,1990,0,0,Ireland,1
Paul GASCOIGNE,1990,52.449,-1.033,England,0
Andy TOWNSEND,1990 1994,0,0,Ireland,0
Neil WEBB,1990,52.449,-1.033,England,0
Ronnie WHELAN,1990 1994,0,0,Ireland,0
Paul PARKER,1990,52.449,-1.033,England,0
David O LEARY,1990,0,0,Ireland,0
Christopher HUGHTON,1990,0,0,Ireland,0
Mark WRIGHT,1990,52.449,-1.033,England,1
Bernard SLAVEN,1990,0,0,Ireland,0
Tony DORIGO,1990,52.449,-1.033,England,0
John SHERIDAN,1990 1994,0,0,Ireland,0
Steve McMAHON,1990,52.449,-1.033,England,0
Niall QUINN,1990,0,0,Ireland,1
David PLATT,1990,52.449,-1.033,England,3
Frank STAPLETON,1990,0,0,Ireland,0
David KELLY,1990 1994,0,0,Ireland,0
John BYRNE,1990,0,0,Ireland,0
Steve BULL,1990,52.449,-1.033,England,0
Alan McLOUGHLIN,1990 1994,0,0,Ireland,0
David SEAMAN,1990 1998,52.449,-1.033,England,0
Gerald PEYTON,1990,0,0,Ireland,0
Michel PREUDHOMME,1990 1994,50.696,4.795,Belgium,0
CHOI In Young,1990 1994,36.342,128.038,Korea Republic,0
CHOI Kang Hee,1990,36.342,128.038,Korea Republic,0
Bruno VERSAVEL,1990,50.696,4.795,Belgium,0
Marc EMMERS,1990 1994,50.696,4.795,Belgium,0
Marc DE GRIJSE,1990 1994,50.696,4.795,Belgium,2
GU Sang Bum,1990 1994,36.342,128.038,Korea Republic,0
S H HWANG,1990 1994 2002 2014,36.342,128.038,Korea Republic,2
M B HONG,1990 1994 2002,36.342,128.038,Korea Republic,2
Marc VAN DER LINDEN,1990,50.696,4.795,Belgium,0
LEE Young Jin,1990 1994,36.342,128.038,Korea Republic,0
Philippe ALBERT,1990 1994,50.696,4.795,Belgium,2
KIM Poong Jo,1990,36.342,128.038,Korea Republic,0
YOON Deok Yeo,1990,36.342,128.038,Korea Republic,0
CHUNG Hae Won,1990,36.342,128.038,Korea Republic,0
HWANG Bo Kwan,1990,36.342,128.038,Korea Republic,1
Jean Francois DE SART,1990,50.696,4.795,Belgium,0
LEE Sang Yoon,1990,36.342,128.038,Korea Republic,0
Pascal PLOVIE,1990,50.696,4.795,Belgium,0
Lorenzo STAELENS,1990 1998,50.696,4.795,Belgium,0
LEE Heung Sil,1990,36.342,128.038,Korea Republic,0
Filip DE WILDE,1990 1994 1998,50.696,4.795,Belgium,0
Marc WILMOTS,1990 1998,50.696,4.795,Belgium,2
JEONG Gi Dong,1990,36.342,128.038,Korea Republic,0
Hans VAN BREUKELEN,1990,52.039,5.539,Netherlands,0
Ahmed SHOBEIR,1990,27.876,29.783,Egypt,0
Berry VAN AERLE,1990,52.039,5.539,Netherlands,0
Ibrahim HASSAN,1990,27.876,29.783,Egypt,0
Frank RIJKAARD,1990 1994,52.039,5.539,Netherlands,0
Rabie YASSIN,1990,27.876,29.783,Egypt,0
Ronald KOEMAN,1990 1994,52.039,5.539,Netherlands,4
Hany RAMZY,1990,27.876,29.783,Egypt,0
Adri VAN TIGGELEN,1990,52.039,5.539,Netherlands,0
Hesham YAKAN,1990,27.876,29.783,Egypt,0
Jan WOUTERS,1990 1994,52.039,5.539,Netherlands,0
Ismail YOUSSEF,1990,27.876,29.783,Egypt,0
Erwin KOEMAN,1990,52.039,5.539,Netherlands,0
Magdy ABDELGHANY,1990,27.876,29.783,Egypt,4
Gerald VANENBURG,1990,52.039,5.539,Netherlands,0
Hossam HASSAN,1990,27.876,29.783,Egypt,0
Marco VAN BASTEN,1990,52.039,5.539,Netherlands,0
Gamal ABDELHAMID,1990,27.876,29.783,Egypt,0
Ruud GULLIT,1990,52.039,5.539,Netherlands,1
Ahmed RAMZY,1990,27.876,29.783,Egypt,0
Graeme RUTJES,1990,52.039,5.539,Netherlands,0
Ahmed EL KASS,1990,27.876,29.783,Egypt,0
Richard WITSCHGE,1990,52.039,5.539,Netherlands,0
Ashraf KASEM,1990,27.876,29.783,Egypt,0
Wim KIEFT,1990,52.039,5.539,Netherlands,1
Tarek SOLIMAN,1990,27.876,29.783,Egypt,0
Johnny VAN T SCHIP,1990,52.039,5.539,Netherlands,0
Taher ABOU ZEID,1990,27.876,29.783,Egypt,0
Bryan ROY,1990 1994,52.039,5.539,Netherlands,1
Alaa MAYHOUB,1990,27.876,29.783,Egypt,0
Joop HIELE,1990,52.039,5.539,Netherlands,0
Saber EID,1990,27.876,29.783,Egypt,0
Hans GILLHAUS,1990,52.039,5.539,Netherlands,0
Magdy TOLBA,1990,27.876,29.783,Egypt,0
Henk FRAESER,1990,52.039,5.539,Netherlands,0
Ayman SHAWKY,1990,27.876,29.783,Egypt,0
John VAN LOEN,1990,52.039,5.539,Netherlands,0
Osama ORABY,1990,27.876,29.783,Egypt,0
WINTER,1990 1994,52.039,5.539,Netherlands,1
Adel ABDELRAHMAN,1990,27.876,29.783,Egypt,0
Danny BLIND,1990 1994,52.039,5.539,Netherlands,0
Ayman TAHER,1990,27.876,29.783,Egypt,0
Stanley MENZO,1990,52.039,5.539,Netherlands,0
Thabet EL BATAL,1990,27.876,29.783,Egypt,0
ZUBIZARRETA,1990 1994 1998,40.521,-2.813,Spain,0
Hugo DE LEON,1990,-32.402,-56.043,Uruguay,0
Jose HERRERA,1990,-32.402,-56.043,Uruguay,0
ANDRINUA,1990,40.521,-2.813,Spain,0
Jose PERDOMO,1990,-32.402,-56.043,Uruguay,0
Alfonso DOMINGUEZ,1990,-32.402,-56.043,Uruguay,0
MARTIN VAZQUEZ,1990,40.521,-2.813,Spain,0
Francisco VILLARROYA,1990,40.521,-2.813,Spain,0
MANOLO,1990,40.521,-2.813,Spain,0
Ruben PEREIRA,1990,-32.402,-56.043,Uruguay,0
Santiago OSTOLAZA,1990,-32.402,-56.043,Uruguay,0
Miguel PARDEZA,1990,40.521,-2.813,Spain,0
Eduardo PEREIRA,1990,-32.402,-56.043,Uruguay,0
QUIQUE,1990,40.521,-2.813,Spain,0
Felipe REVELEZ,1990,-32.402,-56.043,Uruguay,0
FERNANDO,1990,40.521,-2.813,Spain,0
Jose PINTOS,1990,-32.402,-56.043,Uruguay,0
ALKORTA M.,1990 1994 1998,40.521,-2.813,Spain,0
Carlos CORREA,1990,-32.402,-56.043,Uruguay,0
Pablo BENGOECHEA,1990,-32.402,-56.043,Uruguay,1
Alberto GORRIZ,1990,40.521,-2.813,Spain,1
Sergio MARTINEZ,1990,-32.402,-56.043,Uruguay,0
Jose Maria BAKERO,1990 1994,40.521,-2.813,Spain,0
Fernando HIERRO,1990,40.521,-2.813,Spain,0
Daniel FONSECA,1990,-32.402,-56.043,Uruguay,1
RAFA PAZ,1990,40.521,-2.813,Spain,0
William CASTRO,1990,-32.402,-56.043,Uruguay,0
Adolfo ZEOLI,1990,-32.402,-56.043,Uruguay,0
Jose OCHOTORENA,1990,40.521,-2.813,Spain,0
Dave BEASANT,1990,52.449,-1.033,England,0
Angel COMIZZO,1990,-33.241,-64.657,Argentina,0
CA�IZARES,1994 1998 2006,40.521,-2.813,Spain,0
FERRER,1994 1998,40.521,-2.813,Spain,0
KIM Pan Keun,1994,36.342,128.038,Korea Republic,0
ABELARDO,1994 1998,40.521,-2.813,Spain,0
PARK Jung Bae,1994,36.342,128.038,Korea Republic,0
R. HIERRO,1994 1998,40.521,-2.813,Spain,5
GOIKOETXEA,1994,40.521,-2.813,Spain,2
SHIN Hong Gi,1994,36.342,128.038,Korea Republic,0
J. GUERRERO,1994 1998,40.521,-2.813,Spain,0
J Y NOH,1994,36.342,128.038,Korea Republic,0
SERGI,1994 1998,40.521,-2.813,Spain,0
J S KO,1994,36.342,128.038,Korea Republic,0
Y I CHOI,1994,36.342,128.038,Korea Republic,0
NADAL,1994 1998 2002,40.521,-2.813,Spain,0
LUIS ENRIQUE,1994 1998 2002,40.521,-2.813,Spain,2
PARK Chul Woo,1994,36.342,128.038,Korea Republic,0
Julen LOPETEGUI,1994,40.521,-2.813,Spain,0
LEE Woonjae,1994,36.342,128.038,Korea Republic,0
Jorge OTERO,1994,40.521,-2.813,Spain,0
CHUNG Jong Son,1994,36.342,128.038,Korea Republic,0
Jose CAMARASA,1994,40.521,-2.813,Spain,0
LEE Jong Uwa,1994,36.342,128.038,Korea Republic,0
Pep GUARDIOLA,1994,40.521,-2.813,Spain,9
J W SEO,1994,36.342,128.038,Korea Republic,1
AN Ik Soo,1994,36.342,128.038,Korea Republic,0
Txiki BEGUIRISTAIN,1994,40.521,-2.813,Spain,1
CHOI Dae Shik,1994,36.342,128.038,Korea Republic,0
JUANELE,1994,40.521,-2.813,Spain,0
CHO Jin Ho,1994,36.342,128.038,Korea Republic,0
Jose Luis CAMINERO,1994,40.521,-2.813,Spain,3
S J HA,1994,36.342,128.038,Korea Republic,0
Felipe MINAMBRES,1994,40.521,-2.813,Spain,0
VORO,1994,40.521,-2.813,Spain,0
CHOI Moon Sik,1994,36.342,128.038,Korea Republic,0
Carlos TRUCCO,1994,-15.976,-63.733,Bolivia,0
Marco Antonio SANDY,1994,-15.976,-63.733,Bolivia,0
KOHLER,1994,51.438,10.558,Germany,0
Miguel Angel RIMBA,1994,-15.976,-63.733,Bolivia,0
M�LLER,1994 1998 2010 2014,51.438,10.558,Germany,30
Gustavo QUINTEROS,1994,-15.976,-63.733,Bolivia,0
H�SSLER,1994 1998,51.438,10.558,Germany,0
Carlos BORJA,1994,-15.976,-63.733,Bolivia,0
Milton MELGAR,1994,-15.976,-63.733,Bolivia,0
MATTH�US,1994 1998,51.438,10.558,Germany,4
Vladimir SORIA,1994,-15.976,-63.733,Bolivia,0
Luis CRISTALDO,1994,-15.976,-63.733,Bolivia,0
Matthias SAMMER,1994,51.438,10.558,Germany,0
Luis RAMALLO,1994,-15.976,-63.733,Bolivia,0
KLINSMANN,1994,51.438,10.558,Germany,5
Erwin SANCHEZ,1994,-15.976,-63.733,Bolivia,1
Stefan EFFENBERG,1994,51.438,10.558,Germany,0
Julio BALDIVIESO,1994,-15.976,-63.733,Bolivia,0
Thomas STRUNZ,1994,51.438,10.558,Germany,0
Juan Manuel PENA,1994,-15.976,-63.733,Bolivia,0
HELMER,1994,51.438,10.558,Germany,0
Mario PINEDO,1994,-15.976,-63.733,Bolivia,0
Alvaro PENA,1994,-15.976,-63.733,Bolivia,0
Stefan KUNTZ,1994,51.438,10.558,Germany,0
Marco ETCHEVERRY,1994,-15.976,-63.733,Bolivia,0
Jaime MORENO,1994,-15.976,-63.733,Bolivia,0
Dario ROJAS,1994,-15.976,-63.733,Bolivia,0
Maurizio GAUDINO,1994,51.438,10.558,Germany,0
Modesto SORUCO,1994,-15.976,-63.733,Bolivia,0
Martin WAGNER,1994,51.438,10.558,Germany,0
Mauricio RAMOS,1994,-15.976,-63.733,Bolivia,0
Ulf KIRSTEN,1994 1998,51.438,10.558,Germany,0
Oscar SANCHEZ,1994,-15.976,-63.733,Bolivia,0
Mario BASLER,1994,51.438,10.558,Germany,0
Marcelo TORRICO,1994,-15.976,-63.733,Bolivia,0
Oliver KAHN,1994 1998,51.438,10.558,Germany,0
Ramiro CASTILLO,1994,-15.976,-63.733,Bolivia,0
Marco PASCOLO,1994,46.945,8.603,Switzerland,0
Cle KOOIMAN,1994,41.401,-97.781,USA,0
Marc HOTTIGER,1994,46.945,8.603,Switzerland,0
DOOLEY,1994,41.401,-97.781,USA,0
Yvan QUENTIN,1994,46.945,8.603,Switzerland,0
Dominique HERR,1994,46.945,8.603,Switzerland,0
STEWART,1994 2002,41.401,-97.781,USA,1
Alain GEIGER,1994,46.945,8.603,Switzerland,0
RAMOS,1994 2010 2014,41.401,-97.781,USA,0
Georges BREGY,1994,46.945,8.603,Switzerland,1
WYNALDA,1994,41.401,-97.781,USA,1
Alain SUTTER,1994,46.945,8.603,Switzerland,1
Michael SORBER,1994,41.401,-97.781,USA,0
Christophe OHREL,1994,46.945,8.603,Switzerland,0
BALBOA,1994,41.401,-97.781,USA,0
Ciriaco SFORZA,1994,46.945,8.603,Switzerland,0
Stephane CHAPUISAT,1994,46.945,8.603,Switzerland,1
LALAS,1994,41.401,-97.781,USA,0
Thomas BICKEL,1994,46.945,8.603,Switzerland,0
Michael LAPPER,1994,41.401,-97.781,USA,0
Adrian KNUP,1994,46.945,8.603,Switzerland,2
Mike BURNS,1994 1998,41.401,-97.781,USA,0
Stephan LEHMANN,1994,46.945,8.603,Switzerland,0
Hugo PEREZ,1994,41.401,-97.781,USA,0
Andy EGLI,1994,46.945,8.603,Switzerland,0
WEGERLE,1994,41.401,-97.781,USA,0
Nestor SUBIAT,1994,46.945,8.603,Switzerland,0
Juergen SOMMER,1994 1998,41.401,-97.781,USA,0
Marco GRASSI,1994,46.945,8.603,Switzerland,0
JONES,1994 2002 2006 2014,41.401,-97.781,USA,1
Sebastien FOURNIER,1994,46.945,8.603,Switzerland,0
Frank KLOPAS,1994,41.401,-97.781,USA,0
Martin RUEDA,1994,46.945,8.603,Switzerland,0
Joe Max MOORE,1994 1998,41.401,-97.781,USA,0
Juerg STUDER,1994,46.945,8.603,Switzerland,0
Brad FRIEDEL,1994 1998,41.401,-97.781,USA,0
Patrick SYLVESTRE,1994,46.945,8.603,Switzerland,0
Claudio REYNA,1994 1998,41.401,-97.781,USA,0
Thomas WYSS,1994,46.945,8.603,Switzerland,0
Fernando CLAVIJO,1994,41.401,-97.781,USA,0
Martin BRUNNER,1994,46.945,8.603,Switzerland,0
PAGLIUCA,1994,44.97,10.588,Italy,0
COSTACURTA,1994,44.97,10.588,Italy,0
Denis IRWIN,1994,0,0,Ireland,0
MALDINI,1994 2002,44.97,10.588,Italy,0
Terry PHELAN,1994,0,0,Ireland,0
Mauro TASSOTTI,1994,44.97,10.588,Italy,0
Roy KEANE,1994,0,0,Ireland,0
BAGGIO R.,1994,44.97,10.588,Italy,5
ALBERTINI,1994,44.97,10.588,Italy,0
BAGGIO D.,1994,44.97,10.588,Italy,2
Alberigo EVANI,1994,44.97,10.588,Italy,0
Phil BABB,1994,0,0,Ireland,0
Giuseppe SIGNORI,1994,44.97,10.588,Italy,0
Tommy COYNE,1994,0,0,Ireland,0
Luigi APOLLONI,1994,44.97,10.588,Italy,0
Antonio BENARRIVO,1994,44.97,10.588,Italy,0
Lorenzo MINOTTI,1994,44.97,10.588,Italy,0
Gary KELLY,1994,0,0,Ireland,0
Roberto MUSSI,1994,44.97,10.588,Italy,0
Alan KERNAGHAN,1994,0,0,Ireland,0
Luca MARCHEGIANI,1994,44.97,10.588,Italy,0
Eddie McGOLDRICK,1994,0,0,Ireland,0
Antonio CONTE,1994,44.97,10.588,Italy,0
Pierluigi CASIRAGHI,1994,44.97,10.588,Italy,0
Gianfranco ZOLA,1994,44.97,10.588,Italy,0
Jason McATEER,1994,0,0,Ireland,0
Luca BUCCI,1994,44.97,10.588,Italy,0
Alan KELLY JR.,1994,0,0,Ireland,0
CORDOBA,1994 1998,4.073,-72.844,Colombia,0
STELEA,1994,46.201,24.925,Romania,0
PETRESCU,1994,46.201,24.925,Romania,1
Daniel PRODAN,1994,46.201,24.925,Romania,0
Miodrag BELODEDICI,1994,46.201,24.925,Romania,0
VALDERRAMA,1994 1998,4.073,-72.844,Colombia,0
VALENCIA,1994 1998,4.073,-72.844,Colombia,2
MUNTEANU,1994,46.201,24.925,Romania,0
RINCON,1994 1998,4.073,-72.844,Colombia,0
Wilson PEREZ,1994,4.073,-72.844,Colombia,0
ASPRILLA,1994 1998,4.073,-72.844,Colombia,0
Gheorghe MIHALI,1994,46.201,24.925,Romania,0
Faryd MONDRAGON,1994,4.073,-72.844,Colombia,0
PRUNEA,1994,46.201,24.925,Romania,0
Jose PAZO,1994,4.073,-72.844,Colombia,0
Stefan PREDA,1994,46.201,24.925,Romania,0
Iulian CHIRITA,1994,46.201,24.925,Romania,0
Herman GAVIRIA,1994,4.073,-72.844,Colombia,1
SELYMES,1994,46.201,24.925,Romania,0
DE AVILA,1994 1998,4.073,-72.844,Colombia,0
Nica PANDURU,1994,46.201,24.925,Romania,0
LOZANO,1994 1998,4.073,-72.844,Colombia,1
Ion VLADOIU,1994,46.201,24.925,Romania,0
Ivan VALENCIANO,1994,4.073,-72.844,Colombia,0
Viorel MOLDOVAN,1994 1998,46.201,24.925,Romania,2
Nestor ORTIZ,1994,4.073,-72.844,Colombia,0
Constantin GALCA,1994 1998,46.201,24.925,Romania,0
Victor ARISTIZABAL,1994,4.073,-72.844,Colombia,0
Corneliu PAPURA,1994,46.201,24.925,Romania,0
Mauricio SERNA,1994,4.073,-72.844,Colombia,0
Ovidiu STANGA,1994 1998,46.201,24.925,Romania,0
Oscar CORTES,1994,4.073,-72.844,Colombia,0
Marian IVAN,1994,46.201,24.925,Romania,0
Khalil AZMI,1994,32.805,-5.609,Morocco,0
Rudi SMIDTS,1994,50.696,4.795,Belgium,0
Nacer ABDELLAH,1994,32.805,-5.609,Morocco,0
STAELENS,1994,50.696,4.795,Belgium,0
EL HADRIOUI,1994,32.805,-5.609,Morocco,0
VAN DER ELST,1994,50.696,4.795,Belgium,0
TRIKI,1994,32.805,-5.609,Morocco,0
NILIS,1994,50.696,4.795,Belgium,0
NAYBET,1994,32.805,-5.609,Morocco,0
HADJI,1994,32.805,-5.609,Morocco,0
SCIFO,1994,50.696,4.795,Belgium,0
AZZOUZI,1994,32.805,-5.609,Morocco,0
Mohammed CHAOUCH,1994,32.805,-5.609,Morocco,1
BOFFIN,1994 2002,50.696,4.795,Belgium,0
Rachid DAOUDI,1994,32.805,-5.609,Morocco,0
Josip WEBER,1994,50.696,4.795,Belgium,0
Hababi EL ARBI,1994,32.805,-5.609,Morocco,0
Dirk MEDVED,1994,50.696,4.795,Belgium,0
TAHAR,1994,32.805,-5.609,Morocco,0
BORKELMANS,1994,50.696,4.795,Belgium,0
Said DGHAY,1994,32.805,-5.609,Morocco,0
Ahmed BAHJA,1994,32.805,-5.609,Morocco,0
Ahmed MASBAHI,1994,32.805,-5.609,Morocco,0
Hassan NADER,1994,32.805,-5.609,Morocco,1
Abdelslam LAGHRISSI,1994,32.805,-5.609,Morocco,0
WILMOTS,1994 2002,50.696,4.795,Belgium,3
NEQROUZ,1994,32.805,-5.609,Morocco,0
Eric VAN MEIR,1994 1998,50.696,4.795,Belgium,0
Abdelmajid BOUYBOUD,1994,32.805,-5.609,Morocco,0
Dany VERLINDEN,1994 1998,50.696,4.795,Belgium,0
Hassan KACHLOUL,1994,32.805,-5.609,Morocco,0
Stephane VAN DER HEYDEN,1994,50.696,4.795,Belgium,0
Mohamed SAMADI,1994,32.805,-5.609,Morocco,0
Pascal RENIER,1994,50.696,4.795,Belgium,0
Zakaria EL ACHRAF,1994,32.805,-5.609,Morocco,0
Erik THORSTVEDT,1994,60.972,9.293,Norway,0
CAMPOS,1994 1998 2002,25.388,-103.061,Mexico,1
Rune BRATSETH,1994,60.972,9.293,Norway,0
SUAREZ SANCHEZ,1994,25.388,-103.061,Mexico,0
BJ�RNEBYE,1994 1998,60.972,9.293,Norway,0
